ir,rgb
infrared/x87.jpg,visible/x87.jpg
infrared/x88.jpg,visible/x88.jpg
infrared/x89.jpg,visible/x89.jpg
infrared/x9.jpg,visible/x9.jpg
infrared/x90.jpg,visible/x90.jpg
infrared/x91.jpg,visible/x91.jpg
infrared/x92.jpg,visible/x92.jpg
infrared/x93.jpg,visible/x93.jpg
infrared/x94.jpg,visible/x94.jpg
infrared/x95.jpg,visible/x95.jpg
infrared/x96.jpg,visible/x96.jpg
infrared/x97.jpg,visible/x97.jpg
infrared/x98.jpg,visible/x98.jpg
infrared/x99.jpg,visible/x99.jpg
