ir,rgb
infrared/z85.jpg,visible/z85.jpg
infrared/z86.jpg,visible/z86.jpg
infrared/z87.jpg,visible/z87.jpg
infrared/z88.jpg,visible/z88.jpg
infrared/z89.jpg,visible/z89.jpg
infrared/z9.jpg,visible/z9.jpg
infrared/z90.jpg,visible/z90.jpg
infrared/z91.jpg,visible/z91.jpg
infrared/z92.jpg,visible/z92.jpg
infrared/z93.jpg,visible/z93.jpg
infrared/z94.jpg,visible/z94.jpg
infrared/z95.jpg,visible/z95.jpg
infrared/z96.jpg,visible/z96.jpg
infrared/z97.jpg,visible/z97.jpg
infrared/z98.jpg,visible/z98.jpg
infrared/z99.jpg,visible/z99.jpg
