ir,rgb
infrared/b72.jpg,visible/b72.jpg
infrared/b73.jpg,visible/b73.jpg
infrared/b74.jpg,visible/b74.jpg
infrared/b75.jpg,visible/b75.jpg
infrared/b76.jpg,visible/b76.jpg
infrared/b77.jpg,visible/b77.jpg
infrared/b78.jpg,visible/b78.jpg
infrared/b79.jpg,visible/b79.jpg
infrared/b8.jpg,visible/b8.jpg
infrared/b80.jpg,visible/b80.jpg
infrared/b81.jpg,visible/b81.jpg
infrared/b82.jpg,visible/b82.jpg
infrared/b83.jpg,visible/b83.jpg
infrared/b84.jpg,visible/b84.jpg
infrared/b85.jpg,visible/b85.jpg
infrared/b86.jpg,visible/b86.jpg
infrared/b87.jpg,visible/b87.jpg
infrared/b88.jpg,visible/b88.jpg
infrared/b89.jpg,visible/b89.jpg
infrared/b9.jpg,visible/b9.jpg
infrared/b90.jpg,visible/b90.jpg
infrared/b91.jpg,visible/b91.jpg
infrared/b92.jpg,visible/b92.jpg
infrared/b93.jpg,visible/b93.jpg
infrared/b94.jpg,visible/b94.jpg
infrared/b95.jpg,visible/b95.jpg
infrared/b96.jpg,visible/b96.jpg
infrared/b97.jpg,visible/b97.jpg
infrared/b98.jpg,visible/b98.jpg
infrared/b99.jpg,visible/b99.jpg
